epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
127,0.00614,99.946,1.15049,73.53,91.67,1.14435,0.005704909704205949,19.246,0.907|0.941,1.54|0.23,536.9|447.3,3120.0|3120.0,780|260,774|774,0|2,257,49920,2429.25
128,0.00592,99.944,1.14751,73.43,91.69,1.1416,0.005386698735414572,19.31,0.905|0.941,1.58|0.20,536.9|441.3,3120.0|3120.0,780|260,775|775,0|2,257,49920,2448.56
129,0.00585,99.962,1.14968,73.36,91.6,1.14383,0.005076544744677128,19.145,0.909|0.944,1.49|0.23,536.9|441.5,3120.0|3120.0,780|260,775|775,0|2,257,49920,2467.71
130,0.00612,99.952,1.14101,73.62,91.66,1.13488,0.004774575140626317,19.082,0.904|0.947,1.58|0.14,536.9|441.5,3120.0|3120.0,780|260,775|775,0|2,258,49920,2486.79
131,0.00579,99.95,1.1397,73.56,91.87,1.13391,0.004480913969818099,19.137,0.907|0.948,1.54|0.11,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2505.93
132,0.0057,99.962,1.13955,73.41,91.84,1.13385,0.004195681865774406,19.345,0.909|0.939,1.50|0.21,532.9|440.7,3120.0|3120.0,780|260,775|775,0|2,257,49920,2525.27
133,0.00574,99.94,1.13276,73.58,91.81,1.12703,0.003918995999427949,19.304,0.898|0.943,1.72|0.20,536.9|441.5,3120.0|3120.0,780|260,775|775,0|2,257,49920,2544.58
134,0.00593,99.946,1.13879,73.5,91.73,1.13286,0.003650970030989362,19.216,0.911|0.945,1.47|0.18,532.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2563.79
135,0.00574,99.962,1.13815,73.77,91.83,1.13241,0.0033917140632565624,19.122,0.910|0.945,1.49|0.17,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2582.91
136,0.00587,99.946,1.12705,73.89,91.84,1.12118,0.003141334596385448,19.204,0.906|0.947,1.57|0.14,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2602.12
137,0.00592,99.946,1.13396,73.84,91.93,1.12803,0.0028999344841405374,19.27,0.907|0.941,1.55|0.22,536.9|440.2,3120.0|3120.0,780|260,775|775,0|2,257,49920,2621.39
