epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
92,0.10204,96.961,1.51107,66.91,88.4,1.40903,0.020714252125813667,14.987,0.976|0.742,0.14|3.44,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1373.71
93,0.08624,97.544,1.54144,65.92,87.83,1.45519,0.020215959238172345,15.216,0.959|0.789,0.35|2.77,904.8|363.9,3120.0|3120.0,260|260,0|0,1|0,254,49920,1388.92
94,0.08228,97.698,1.57497,66.53,88.13,1.49269,0.019719631593959817,15.104,0.974|0.733,0.15|3.59,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,1404.03
95,0.08394,97.586,1.6077,65.44,87.53,1.52376,0.019225473080368916,14.841,0.977|0.738,0.08|3.46,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,257,49920,1418.87
96,0.08199,97.742,1.5183,66.46,88.5,1.43631,0.018733686693531985,15.186,0.975|0.732,0.13|3.62,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,230,49920,1434.06
97,0.06565,98.151,1.51781,66.77,88.32,1.45216,0.01824447445513179,15.041,0.978|0.738,0.08|3.50,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,256,49920,1449.1
98,0.06085,98.365,1.46854,67.83,89.34,1.40769,0.0177580373294127,15.254,0.979|0.720,0.07|3.83,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,259,49920,1464.35
99,0.04723,98.818,1.48626,67.46,89.15,1.43903,0.017274575140626316,15.154,0.978|0.735,0.07|3.55,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1479.5
100,0.04799,98.756,1.42675,68.35,89.67,1.37876,0.016794286490945342,15.183,0.977|0.735,0.10|3.53,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,1494.69
101,0.04038,98.998,1.50748,67.9,89.25,1.4671,0.016317368678879497,15.585,0.979|0.713,0.07|4.00,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1510.27
102,0.03838,99.046,1.41976,68.45,89.87,1.38139,0.015844017618226933,15.406,0.977|0.719,0.09|3.90,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1525.68
103,0.03654,99.113,1.42439,68.43,89.52,1.38785,0.01537442775759455,15.903,0.939|0.795,0.53|2.64,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,246,49920,1541.58
104,0.03243,99.189,1.41619,68.84,89.45,1.38375,0.014908792000520142,15.734,0.941|0.786,0.53|2.77,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,247,49920,1557.32
105,0.02756,99.351,1.34177,70.22,90.08,1.31421,0.014447301626229203,15.374,0.974|0.730,0.15|3.71,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,255,49920,1572.69
106,0.02109,99.607,1.33113,70.31,90.24,1.31004,0.01399014621105914,15.294,0.979|0.729,0.07|3.71,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1587.98
107,0.0174,99.657,1.32004,70.57,90.38,1.30265,0.013537513550582853,15.146,0.980|0.728,0.07|3.69,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1603.13
108,0.01596,99.714,1.31661,70.66,90.58,1.30065,0.01308958958246388,15.2,0.981|0.727,0.05|3.71,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1618.33
109,0.0163,99.675,1.29273,70.8,90.51,1.27643,0.01264655831007486,15.215,0.977|0.734,0.10|3.60,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1633.54
110,0.01289,99.772,1.27212,71.05,90.83,1.25923,0.012208601726910446,15.237,0.980|0.725,0.06|3.73,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1648.78
111,0.0102,99.836,1.26017,71.13,90.79,1.24997,0.011775899741825947,15.223,0.977|0.726,0.12|3.74,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1664.0
112,0.00903,99.874,1.23262,71.42,91.01,1.22359,0.011348630105132252,15.167,0.978|0.731,0.07|3.63,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1679.17
113,0.00719,99.922,1.20858,72.0,91.26,1.20139,0.010926968335577564,15.357,0.977|0.723,0.10|3.83,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,1694.53
114,0.00655,99.928,1.20668,71.99,91.28,1.20013,0.010511087648245758,15.173,0.971|0.733,0.17|3.64,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,1709.7
115,0.00638,99.918,1.18678,72.29,91.53,1.1804,0.010101158883401077,15.14,0.977|0.736,0.10|3.57,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1724.84
116,0.00592,99.93,1.19319,72.31,91.37,1.18727,0.009697350436308427,15.538,0.956|0.769,0.34|3.03,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,255,49920,1740.38
117,0.00615,99.936,1.1793,72.5,91.32,1.17315,0.009299828188058013,15.341,0.973|0.729,0.14|3.72,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,1755.72
118,0.00553,99.938,1.16138,72.45,91.52,1.15585,0.008908755437422792,15.216,0.982|0.715,0.03|3.90,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1770.94
119,0.00563,99.936,1.1566,72.74,91.64,1.15097,0.008524292833776707,15.163,0.976|0.733,0.13|3.56,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,254,49920,1786.1
120,0.00524,99.944,1.15074,72.78,91.66,1.14549,0.008146598311101316,15.332,0.978|0.722,0.08|3.84,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,1801.43
121,0.00565,99.938,1.15532,72.83,91.77,1.14968,0.007775827023107834,15.172,0.978|0.728,0.08|3.72,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1816.6
122,0.00534,99.952,1.13824,73.07,91.73,1.1329,0.007412131279501297,15.385,0.926|0.867,0.88|1.55,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,246,49920,1831.99
