epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
120,0.00573,99.964,1.19117,71.67,90.98,1.18544,0.0032586393244405268,17.553,0.929|0.883,0.87|0.76,863.9|440.5,3120.0|3120.0,780|260,0|0,2|2,70,49920,2139.03
121,0.00582,99.952,1.19198,71.78,91.05,1.18616,0.0031103308092431336,17.594,0.934|0.888,0.80|0.72,863.9|441.9,3120.0|3120.0,780|260,0|0,2|2,79,49920,2156.63
122,0.00556,99.962,1.19094,71.74,90.84,1.18538,0.0029648525118005187,17.509,0.930|0.889,0.83|0.73,864.1|441.2,3120.0|3120.0,780|260,0|0,2|2,86,49920,2174.14
123,0.00546,99.96,1.1919,71.77,90.95,1.18644,0.0028222641933652115,17.3,0.935|0.885,0.77|0.79,864.1|440.4,3120.0|3120.0,780|260,0|0,2|2,81,49920,2191.44
124,0.00539,99.964,1.19287,71.71,90.94,1.18748,0.0026826244280108436,17.439,0.935|0.887,0.78|0.75,863.9|441.7,3120.0|3120.0,780|260,0|0,2|2,79,49920,2208.88
125,0.00555,99.96,1.18954,71.76,90.95,1.18399,0.002545990578570404,17.348,0.930|0.887,0.86|0.70,863.9|441.2,3120.0|3120.0,780|260,0|0,2|2,69,49920,2226.22
126,0.00562,99.942,1.18957,71.82,90.95,1.18395,0.0024124187730720915,17.468,0.932|0.883,0.83|0.80,863.6|440.3,3120.0|3120.0,780|260,0|0,2|2,68,49920,2243.69
127,0.00534,99.958,1.18488,71.77,90.91,1.17953,0.0022819638816823796,17.407,0.935|0.881,0.75|0.84,867.1|440.7,3120.0|3120.0,780|260,0|0,2|2,69,49920,2261.1
128,0.00535,99.958,1.18598,71.62,90.9,1.18064,0.002154679494165829,17.536,0.935|0.878,0.80|0.94,865.7|440.5,3120.0|3120.0,780|260,0|0,2|2,72,49920,2278.64
129,0.00529,99.972,1.18792,71.8,91.06,1.18263,0.002030617897870851,17.288,0.935|0.887,0.77|0.74,864.1|440.1,3120.0|3120.0,780|260,0|0,2|2,98,49920,2295.92
130,0.00537,99.96,1.18269,71.99,91.07,1.17732,0.0019098300562505265,17.548,0.902|0.907,1.35|0.39,865.4|439.7,3120.0|3120.0,780|260,0|0,2|2,68,49920,2313.47
131,0.00517,99.974,1.18034,71.96,91.1,1.17517,0.0017923655879272394,17.296,0.940|0.889,0.67|0.68,863.6|441.5,3120.0|3120.0,780|260,0|0,2|2,90,49920,2330.77
132,0.00521,99.97,1.18234,71.77,90.84,1.17713,0.0016782727463097624,17.258,0.932|0.888,0.79|0.72,863.6|441.0,3120.0|3120.0,780|260,0|0,2|2,91,49920,2348.02
133,0.0051,99.966,1.17576,71.95,91.07,1.17066,0.0015675983997711796,18.048,0.860|0.923,2.17|0.22,863.9|440.5,3120.0|3120.0,780|260,0|0,2|2,36,49920,2366.07
